index,uuid,date,collar,messagetype,latitude,longitude,trackingState,headingReportingEnabled,headingManagementEnabled,soundDisabled,shockDisabled,soundSuspended,shockSuspended,soundEvent,shockEvent,shockCount,soundCount,shockCountAttempts,soundCountAttempts,shockCountApplied,soundCountApplied,shockCountSuspend,soundCountSuspend,shockCountCumulative,currVoltageMv,lastTxVoltageMv,lastShockVoltageMv,mmuTempDegC,mcuTempDegC,reliable,more,sequence,accuracy
13544,830bb0a2-0ee0-4f5d-a560-bdbe62b2e9a5,2021-07-10 13:07:11+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9467255,-101.8510152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,18
17170,d193ae83-9d3f-4c93-9633-4d6d44c82792,2021-07-10 15:04:33+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9470752,-101.8514004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,31
17471,2d3e31e7-a40f-4ccc-8440-0993e4330876,2021-07-10 15:14:33+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9470173,-101.8511302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,16
17680,03076eae-92be-41cc-a05b-ede8bdddabdd,2021-07-10 15:22:03+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9470081,-101.8505997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,25
17835,c5e45766-aa58-4225-878a-2f8da35fcad9,2021-07-10 15:27:03+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9470606,-101.850342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,54
17978,354888c2-41c4-4e7d-a799-c3ff9c21b3d8,2021-07-10 15:32:04+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.947058,-101.8500222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,1
18132,3678890a-37c9-442b-b843-2a89f55bdfd8,2021-07-10 15:37:04+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9470619,-101.8496955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,4
18284,5526c3b4-abf6-485a-8f78-b7da4295665a,2021-07-10 15:42:05+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9470038,-101.8497336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,4
18457,d2f589c0-6078-4c98-a00f-1641c87bdad9,2021-07-10 15:47:07+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9469925,-101.8496936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,7
18630,154482da-10ef-4e82-ad28-8394f6b16c33,2021-07-10 15:52:07+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9470729,-101.8497589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,4
18807,e92a79a5-c8e3-4824-8f26-6a8e985ca82c,2021-07-10 15:57:09+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9470286,-101.8495941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,4
18980,3f738b8c-807c-499b-9795-6d84104302ec,2021-07-10 16:02:09+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9470209,-101.8495927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,4
19156,ce8903cc-f5ee-4bb5-ac4f-6f85565f0ca3,2021-07-10 16:07:09+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9470508,-101.8497116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,5
19313,72e64666-3a3f-4fc6-98d3-a47bb9f02f62,2021-07-10 16:12:10+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9470313,-101.8496101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,6
19466,533e2524-5749-4dba-a0a0-6fa79d479827,2021-07-10 16:17:10+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9471271,-101.8497799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,5
19624,c363d91c-05cf-41c3-9028-0c4e36515ff1,2021-07-10 16:22:10+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9469987,-101.8497222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,2
19792,7a4c29ef-d407-4809-b8d5-4b9bf0fcd317,2021-07-10 16:27:11+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9471032,-101.8496402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,6
19957,ffb7e456-fa37-44c2-af7a-da10a76a3692,2021-07-10 16:32:11+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9470322,-101.8495778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,6
20129,3f749ca7-574d-4215-a675-0a33c2fb8785,2021-07-10 16:37:11+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9470337,-101.849661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,6
20296,87278f34-4239-4c36-97f7-4def80230bb0,2021-07-10 16:42:12+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.947033,-101.849612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,4
20439,b0e919c1-c966-4a61-b4d8-4b7f4c4b0ea1,2021-07-10 16:46:20+06:00,00007cf2dd1fb4a0,ShockEventExtIndication,43.9470687,-101.8495093,SOUND_REGION,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,1,NA,NA,NA,NA,NA,NA,149,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,NA
20479,d4847e7c-9434-407c-8749-637d4c09d00e,2021-07-10 16:47:12+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9470061,-101.8495196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,5
20568,edd9e5e5-fe34-45d7-9844-c7cc061e181c,2021-07-10 16:49:23+06:00,00007cf2dd1fb4a0,ShockEventExtIndication,43.9470487,-101.8494822,SOUND_REGION,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,18,NA,NA,NA,NA,NA,NA,150,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,NA
20679,8d515e96-ff01-470f-b24d-cc0942c9959b,2021-07-10 16:52:13+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.946996,-101.8495112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,3
20887,de38f849-7939-412d-9f03-ddb552a150c5,2021-07-10 16:57:13+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9469916,-101.8495561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,3
21090,b3ea58d6-5ce3-44c2-85c8-3ae1e35bd5ca,2021-07-10 17:02:14+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9470043,-101.8494797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,6
21280,fd0adb56-6153-4f2d-a3f5-27c7365fb79e,2021-07-10 17:07:14+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9470653,-101.849616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,4
21462,a8891b8d-91b6-485c-86dc-768559bd80c6,2021-07-10 17:12:15+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9470115,-101.8496252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,4
21615,b24bc9c0-7f0c-4919-b41f-ff9c4aaa4cd7,2021-07-10 17:16:42+06:00,00007cf2dd1fb4a0,ShockEventExtIndication,43.9470702,-101.8495167,SOUND_REGION,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,6,NA,NA,NA,NA,NA,NA,151,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA
21638,de70edce-c9f8-4b6c-b114-87ca9568b3a4,2021-07-10 17:17:15+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9470254,-101.8495982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,4
21740,d765713b-7178-4303-bde9-0c0bb3341490,2021-07-10 17:19:54+06:00,00007cf2dd1fb4a0,ShockEventExtIndication,43.9470848,-101.8495238,SOUND_REGION,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,1,NA,NA,NA,NA,NA,NA,151,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA
21834,71131b98-3e6f-4847-88a6-e404e1aa46e1,2021-07-10 17:22:15+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9470499,-101.8496175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,2
22026,c6ad27ce-a0be-4516-a16f-07b8e1991026,2021-07-10 17:27:16+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9470594,-101.8496389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,4
22208,40980283-02d9-495d-b34e-d28095a8f975,2021-07-10 17:32:16+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9470173,-101.8495479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,5
22325,3d538781-9f5a-4298-9af8-f7990b650ce5,2021-07-10 17:35:30+06:00,00007cf2dd1fb4a0,ShockEventExtIndication,43.9471133,-101.8494994,SOUND_REGION,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,13,NA,NA,NA,NA,NA,NA,151,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA
22388,69ede31b-159e-4c29-9874-20f180333f1a,2021-07-10 17:37:16+06:00,00007cf2dd1fb4a0,ShockEventExtIndication,43.9471294,-101.8495097,SOUND_REGION,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,5,NA,NA,NA,NA,NA,NA,151,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,NA
22389,d68e3074-b440-426d-9cdb-ac4f620498c2,2021-07-10 17:37:23+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9471269,-101.8495047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,6
22573,9635a38f-41c3-4175-81da-ecbcf2fc9039,2021-07-10 17:42:20+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9470407,-101.8494745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,5
22579,2c9a86c7-4a4a-477b-9526-e3ee28872eae,2021-07-10 17:42:27+06:00,00007cf2dd1fb4a0,ShockEventExtIndication,43.9470407,-101.8494745,SOUND_REGION,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,7,NA,NA,NA,NA,NA,NA,151,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA
22748,633e4212-0f08-4ac5-a730-acd82e52cb4b,2021-07-10 17:47:09+06:00,00007cf2dd1fb4a0,ShockEventExtIndication,43.9470203,-101.8494525,SOUND_REGION,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,7,NA,NA,NA,NA,NA,NA,151,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,NA
22756,5d868b48-e06d-4f6f-b275-a05fef3fa8e9,2021-07-10 17:47:23+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9470121,-101.8494798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,5
22807,92e326fe-21b4-44cc-aef0-4115857817ea,2021-07-10 17:48:43+06:00,00007cf2dd1fb4a0,ShockEventExtIndication,43.9470118,-101.8494404,SOUND_REGION,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,7,NA,NA,NA,NA,NA,NA,151,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,NA
22943,993848a5-c2f3-4667-8155-b4388d0b5d09,2021-07-10 17:52:17+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.947038,-101.8496135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,3
22968,338b2b85-7e36-41a1-bbdb-a7f5c86fb6ce,2021-07-10 17:52:57+06:00,00007cf2dd1fb4a0,ShockEventExtIndication,43.947069,-101.8494974,SOUND_REGION,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,10,NA,NA,NA,NA,NA,NA,151,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,NA
23030,798ec547-b7b7-4b29-a2b5-40229c3aea53,2021-07-10 17:54:23+06:00,00007cf2dd1fb4a0,ShockEventExtIndication,43.9471032,-101.8495346,SOUND_REGION,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,6,NA,NA,NA,NA,NA,NA,151,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA
23137,e6b7b63d-b6f5-4496-9112-0ff17ef434ad,2021-07-10 17:57:17+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9470332,-101.8495167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,3
23158,6570a2a1-06a0-4f7b-9433-1453138c1371,2021-07-10 17:57:45+06:00,00007cf2dd1fb4a0,ShockEventExtIndication,43.9470718,-101.8495087,SOUND_REGION,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,4,NA,NA,NA,NA,NA,NA,151,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA
23293,4b80a0d2-aea7-475b-a1d9-7ab086ee6c09,2021-07-10 18:01:06+06:00,00007cf2dd1fb4a0,ShockEventExtIndication,43.9471249,-101.849542,SOUND_REGION,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,2,NA,NA,NA,NA,NA,NA,151,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,NA
23329,79baf58a-07b1-4e75-a2b8-3b55483397d1,2021-07-10 18:02:18+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.947005,-101.8495225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,2
23368,ed5bef74-2a9b-41f2-9f3f-2a09052c1982,2021-07-10 18:03:25+06:00,00007cf2dd1fb4a0,ShockEventExtIndication,43.947039,-101.8494822,SOUND_REGION,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,2,NA,NA,NA,NA,NA,NA,151,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA
23471,3d18ebdb-9dc9-4755-9bbd-646fc9c89553,2021-07-10 18:05:51+06:00,00007cf2dd1fb4a0,ShockEventExtIndication,43.9470175,-101.8494489,SOUND_REGION,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,7,NA,NA,NA,NA,NA,NA,151,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,NA
23613,86837edd-2930-4e96-91ec-7a8220c274dd,2021-07-10 18:09:19+06:00,00007cf2dd1fb4a0,ShockEventExtIndication,43.9470657,-101.8495155,SOUND_REGION,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,13,NA,NA,NA,NA,NA,NA,151,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,NA
23727,e1830988-d4d6-4c35-8d60-0ef411dd797b,2021-07-10 18:12:18+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9470283,-101.8495258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,2
23741,b949a2ad-5d4b-4b81-af25-a7431f596575,2021-07-10 18:12:41+06:00,00007cf2dd1fb4a0,ShockEventExtIndication,43.9470544,-101.8495014,SOUND_REGION,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,1,NA,NA,NA,NA,NA,NA,151,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,NA
23789,d1c0a9f0-fe70-4091-a7fc-73ea6c376302,2021-07-10 18:13:51+06:00,00007cf2dd1fb4a0,ShockEventExtIndication,43.9470816,-101.8495254,SOUND_REGION,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,16,NA,NA,NA,NA,NA,NA,151,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA
23863,356088ae-8cb7-41be-8637-6d4c777ee392,2021-07-10 18:15:37+06:00,00007cf2dd1fb4a0,ShockEventExtIndication,43.947037,-101.8494772,SOUND_REGION,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,8,NA,NA,NA,NA,NA,NA,151,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,NA
23929,ae09c359-07ee-4065-89c6-98a222c17040,2021-07-10 18:17:18+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9470203,-101.8495263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,3
23948,b04b6121-44d1-41a8-8610-3ed5026ebfc4,2021-07-10 18:17:37+06:00,00007cf2dd1fb4a0,ShockEventExtIndication,43.9470296,-101.8494501,SOUND_REGION,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,1,NA,NA,NA,NA,NA,NA,151,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,NA
24001,66a45432-5fd3-4877-862d-7e34c508a5c2,2021-07-10 18:18:58+06:00,00007cf2dd1fb4a0,ShockEventExtIndication,43.9470206,-101.8494733,SOUND_REGION,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,18,NA,NA,NA,NA,NA,NA,153,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA
24106,5bb95197-11ee-442b-b256-2369d285d5b5,2021-07-10 18:21:33+06:00,00007cf2dd1fb4a0,ShockEventExtIndication,43.9470317,-101.8494615,SOUND_REGION,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,8,NA,NA,NA,NA,NA,NA,153,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,NA
24142,31615bfc-a4ef-4604-a36d-a03ef3ca7c13,2021-07-10 18:22:33+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9469991,-101.8495373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,3
24151,b1fd5083-e1de-43f9-9415-ce63df5add89,2021-07-10 18:22:48+06:00,00007cf2dd1fb4a0,ShockEventExtIndication,43.9470413,-101.8494862,SOUND_REGION,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,15,NA,NA,NA,NA,NA,NA,153,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,NA
24226,77ad50de-c8bd-4020-a12e-a1f06d2e0583,2021-07-10 18:24:38+06:00,00007cf2dd1fb4a0,ShockEventExtIndication,43.947051,-101.8494923,SOUND_REGION,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,13,NA,NA,NA,NA,NA,NA,153,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA
24313,a18f8660-2011-49bc-85f9-2e949bec3bb3,2021-07-10 18:26:49+06:00,00007cf2dd1fb4a0,ShockEventExtIndication,43.947039,-101.8494701,SOUND_REGION,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,23,NA,NA,NA,NA,NA,NA,155,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,NA
24336,336ffaee-eb4c-496e-bb1a-e5f3ab9dae94,2021-07-10 18:27:19+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9469533,-101.8494661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,3
24530,e7b9d71a-5d1a-4151-88fc-9986831be517,2021-07-10 18:32:19+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9469682,-101.8495064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,3
24718,90f0a9b1-a1e0-41e8-aa9b-1cc60028f707,2021-07-10 18:37:20+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9469357,-101.8494521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,3
24893,4b8c679d-cd1b-4400-aad1-316972955333,2021-07-10 18:42:20+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9469267,-101.8494466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,3
25069,f7506547-309a-4795-82e2-109b5befd14e,2021-07-10 18:47:21+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9465541,-101.8492171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,2
25230,a49782b1-4865-4435-be0f-493da7d1eae5,2021-07-10 18:52:21+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9463198,-101.8494179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,3
25384,b311f72e-fded-4b41-a075-f6cf5e39b1cc,2021-07-10 18:57:21+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9460317,-101.8489108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,2
25543,1c619298-494a-4bd9-9f0a-5374e02df369,2021-07-10 19:02:22+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9459851,-101.8492564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,4
25743,b33c96a4-8628-460b-a427-b3d649635550,2021-07-10 19:09:43+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.946145,-101.850161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,14
25965,c905e3da-f7eb-4460-b9f7-bfa1105580e2,2021-07-10 19:17:13+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9450002,-101.849263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,18
26196,ebdb5b5a-2988-411d-a6a0-c6dcb63d0699,2021-07-10 19:25:23+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9426503,-101.846252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,22
26348,a60234b7-806f-4dcd-94e8-c4f2ebd8feea,2021-07-10 19:30:33+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9414036,-101.8454346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,32
26813,ab597faa-fcbe-4c37-96c8-2b3c7deaf559,2021-07-10 19:46:33+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9414317,-101.8454184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,18
